1d,7d
43674.6849,43503.8747
42969.6854,42682.847
40741.919,40867.1011
39687.972,39440.4634999999
38817.2068999999,38726.9167999999
38196.6039,38838.8363
38045.7742999999,38573.8203999999
37336.4967,38095.7312999999
37340.0674999999,37695.4839999999
36439.9697,37482.1313999999
37029.2002999999,37318.442
38073.5694,38053.9985999999
38359.9870999999,38828.3128
39158.5576999999,39616.5618
39374.0115999999,39848.3681
39772.6725999999,39808.9544
40442.2842,40383.0964
43828.2061,43565.9764999999
43883.6183999999,43410.5918999999
43959.7607999999,41686.0319
43898.8793999999,41565.3925999999
44036.0912,41648.0440999999
43919.286,41755.1731
43850.6584999999,41920.1387
44025.6312,42180.8464
43199.3816,41878.1183999999
40932.9795999999,40663.8447
39990.7441,39023.2926
39301.8542,38783.0435
38659.6698,38652.9481
38406.3554,38554.4427
37829.3043,37671.1806
37885.3615999999,37401.2035
36891.7623,37060.1826
37542.2955,37193.4853999999
37283.7868999999,37858.8084999999
37846.3171999999,37996.8099
39455.4829,38911.6373
39671.6152999999,39389.8174999999
39583.6601999999,39853.0474
40287.1987,40138.9532
43970.7385999999,43523.8882
43937.0676,43672.8372
43973.5515,43400.0869
43871.7678,43160.9732999999
43985.3329,43182.9357
43936.9988,43257.4682
43789.3035999999,43098.622
43574.6446,42946.4455999999
43265.6607999999,42383.6134
40928.4199,41869.6678
39881.9964,41545.4285999999
39434.2701,40837.8603
38760.9515,40400.1826
38472.2030999999,39474.2583999999
37340.9755,39460.6952
37328.6132,39008.7336999999
36400.9395999999,38903.0769
36830.5213,38779.3781999999
37383.4282,38664.5783
37566.0932,38731.603
38498.0461,39034.9596
38792.0069,39292.2739
38535.0886,39702.0276
39418.3606,40069.4682
42903.4541,42774.0990999999
43156.2039999999,43181.0391999999
43010.9398,43027.7508999999
42871.1515999999,42709.8542999999
42987.6647,42628.0823
43010.535,42833.7004
43092.6492999999,42605.6794999999
42939.6345999999,42552.7358
42747.0915,42379.317
42113.3171999999,42026.1839
41423.9545,42028.4490999999
40509.5660999999,41591.6888
39640.8116999999,41485.5731
40069.0351,40774.1932999999
40154.3501,40507.8732
38856.8623999999,40282.4939999999
39164.1477999999,39759.481
38433.5610999999,39510.2018
38494.5581,39644.8262
38403.9804,39229.6903999999
38037.4600999999,39531.9856999999
38042.1840999999,39813.0887
38309.9956999999,40507.0403999999
38915.0898999999,40735.6014
42057.0852,44355.6624
42439.7418,44251.3403
42486.3208,43980.2283
42602.0026999999,43874.5031999999
42623.9939999999,43865.5137
42778.9876,43937.8602
42389.9599999999,43570.4112
42231.5526,43835.6817
42154.4622,44058.1443
41928.9493999999,41008.7652
41526.4772999999,39331.0887999999
41143.5726999999,38775.1353
40930.8061999999,38782.2212999999
40810.764,37999.2243
39966.1927999999,37365.3102999999
39467.6906999999,37127.9165999999
39327.4046999999,36040.8631
39200.8024,36723.5049999999
38826.5222999999,37456.2679999999
38832.3537999999,37905.2696999999
39233.3844,38803.8384
39595.8727,39056.5239999999
40171.5279999999,39447.8277999999
40573.6238999999,40401.7275
43919.5751999999,43959.8289999999
44112.1956999999,43869.468
43919.3177999999,43693.0279999999
43979.0273999999,43707.6616999999
44019.2485,43772.5274999999
44038.733,43790.2638
43868.686,43595.5720999999
43861.3395999999,43834.6736
44512.3871999999,43550.3134999999
41784.7892999999,41485.5402
39773.1379999999,39893.3482999999
38871.8553,39233.946
38334.2891999999,38863.2215
38126.4810999999,38535.2241999999
37274.7718,37757.6711
37008.4703999999,37646.1439
36013.8171,36936.7395
37022.6892,36773.0909
37438.792,37429.2995999999
37486.0535,37536.5636
38212.4898,38979.8796999999
38592.1475999999,38943.2604999999
39214.8735999999,39595.7005999999
39764.2079,39828.2119
43874.0625999999,43648.3727999999
43830.1982999999,43682.4239
43612.5483,43924.8766
43524.6209,43765.7275999999
43577.4224,43694.6344
43844.8634999999,43850.8327999999
43697.5463,43831.491
43705.8519999999,43674.6849
43743.8323999999,42969.6854
42129.9429999999,40741.919
40021.3776999999,39687.972
39401.1538999999,38817.2068999999
38945.3525999999,38196.6039
38442.5342999999,38045.7742999999
37722.9895,37336.4967
37369.4161,37340.0674999999
36214.6097999999,36439.9697
36695.0351999999,37029.2002999999
36757.2963,38073.5694
37562.2163999999,38359.9870999999
38285.8282,39158.5576999999
38577.1969,39374.0115999999
39346.8983999999,39772.6725999999
39633.4744999999,40442.2842
43750.498,43828.2061
43759.7630999999,43883.6183999999
43854.8,43959.7607999999
43830.6875,43898.8793999999
43870.1295,44036.0912
44103.6895999999,43919.286
43775.8009999999,43850.6584999999
44001.7074999999,44025.6312
43892.7382999999,43199.3816
42358.8337,40932.9795999999
40556.9098,39990.7441
39697.4596999999,39301.8542
38648.0645,38659.6698
37979.8053999999,38406.3554
37804.9456999999,37829.3043
37910.5942,37885.3615999999
37146.766,36891.7623
36821.2785,37542.2955
37383.0768,37283.7868999999
37475.7065999999,37846.3171999999
38802.4257999999,39455.4829
38634.1246,39671.6152999999
39019.0043999999,39583.6601999999
39772.0994999999,40287.1987
43696.3427,43970.7385999999
43682.0445,43937.0676
43528.7796999999,43973.5515
43647.6330999999,43871.7678
43771.8974999999,43985.3329
43741.0829,43936.9988
43829.8039999999,43789.3035999999
43561.4564,43574.6446
43716.909,43265.6607999999
41898.3591,40928.4199
40265.0486999999,39881.9964
38958.7935999999,39434.2701
38540.4689999999,38760.9515
38198.0567999999,38472.2030999999
37299.7745,37340.9755
37618.3528999999,37328.6132
36398.5483,36400.9395999999
36693.0915,36830.5213
37075.9224,37383.4282
37862.3668,37566.0932
38330.4669999999,38498.0461
38483.4116999999,38792.0069
39365.5579,38535.0886
39725.4657999999,39418.3606
43052.0207999999,42903.4541
43192.0094,43156.2039999999
43065.5161999999,43010.9398
43313.8481,42871.1515999999
43263.9554999999,42987.6647
43505.2589,43010.535
43335.856,43092.6492999999
43348.4899999999,42939.6345999999
43755.8767999999,42747.0915
41876.4668999999,42113.3171999999
40115.6655,41423.9545
39437.0259999999,40509.5660999999
38891.572,39640.8116999999
38159.5645999999,40069.0351
37686.0487999999,40154.3501
37344.9253,38856.8623999999
36172.3413,39164.1477999999
36543.9104,38433.5610999999
36502.5147,38494.5581
36830.8746,38403.9804
37630.3528999999,38037.4600999999
38221.9118,38042.1840999999
37980.9608999999,38309.9956999999
38780.8637,38915.0898999999
42536.0403999999,42057.0852
42526.1638,42439.7418
42829.2854,42486.3208
42579.3033,42602.0026999999
42662.7693,42623.9939999999
42669.1284,42778.9876
42675.8744999999,42389.9599999999
42429.9918,42231.5526
42199.4375,42154.4622
41483.7413999999,41928.9493999999
40421.8539,41526.4772999999
39495.2477,41143.5726999999
39141.0346999999,40930.8061999999
38921.4735999999,40810.764
38067.4882999999,39966.1927999999
38157.4470999999,39467.6906999999
38047.5713,39327.4046999999
37895.5297999999,39200.8024
37513.2231,38826.5222999999
37136.6446,38832.3537999999
37573.019,39233.3844
37622.9337999999,39595.8727
38204.8502999999,40171.5279999999
38418.9363999999,40573.6238999999
41788.9636,43919.5751999999
42004.5605999999,44112.1956999999
41780.1385,43919.3177999999
41774.7718,43979.0273999999
41964.5674,44019.2485
42021.1829,44038.733
41887.2059999999,43868.686
41873.2039999999,43861.3395999999
41733.8125999999,44512.3871999999
41412.4933999999,41784.7892999999
40863.7707999999,39773.1379999999
40588.2131,38871.8553
40298.6436,38334.2891999999
39616.0144,38126.4810999999
39139.8441,37274.7718
38692.4000999999,37008.4703999999
38427.8288,36013.8171
38681.3447,37022.6892
38307.7629999999,37438.792
38655.1708999999,37486.0535
38446.9012999999,38212.4898
38437.8951999999,38592.1475999999
39002.5354999999,39214.8735999999
39766.7719,39764.2079
42436.5163,43874.0625999999
42634.9187999999,43830.1982999999
42566.9689999999,43612.5483
42479.3698999999,43524.6209
42613.8756999999,43577.4224
42593.4265,43844.8634999999
42207.3928,43697.5463
42386.6949,43705.8519999999
41377.0757999999,43743.8323999999
39247.4441999999,42129.9429999999
38090.3660999999,40021.3776999999
37205.0533999999,39401.1538999999
36287.8069,38945.3525999999
36262.7093,38442.5342999999
35725.0158999999,37722.9895
35647.1638,37369.4161
34940.4279,36214.6097999999
35490.1099,36695.0351999999
36150.1426999999,36757.2963
36877.3177,37562.2163999999
36973.7652999999,38285.8282
37538.8836999999,38577.1969
37597.3202999999,39346.8983999999
38209.7225,39633.4744999999
42312.5944999999,43750.498
42174.8789,43759.7630999999
42138.3522999999,43854.8
41976.5278,43830.6875
42105.7946,43870.1295
42331.1793,44103.6895999999
42237.5726999999,43775.8009999999
42091.0239999999,44001.7074999999
40953.0664,43892.7382999999
39190.0149,42358.8337
38182.3574999999,40556.9098
37525.5596,39697.4596999999
36749.6247999999,38648.0645
35973.5777999999,37979.8053999999
35718.6955999999,37804.9456999999
35378.743,37910.5942
35573.5936999999,37146.766
35312.3448999999,36821.2785
36180.8588,37383.0768
36085.87,37475.7065999999
36399.5317999999,38802.4257999999
36254.9637,38634.1246
36841.3496,39019.0043999999
37236.2229,39772.0994999999
40566.0213,43696.3427
40428.0821999999,43682.0445
40142.4818999999,43528.7796999999
40213.6713999999,43647.6330999999
40176.5327,43771.8974999999
40346.1250999999,43741.0829
40119.4913999999,43829.8039999999
39856.2457999999,43561.4564
39285.4916,43716.909
38800.0365999999,41898.3591
38592.6374999999,40265.0486999999
37761.9749,38958.7935999999
37918.1152,38540.4689999999
37134.6183,38198.0567999999
36591.9685,37299.7745
35434.2240999999,37618.3528999999
35492.4478999999,36398.5483
35290.0062,36693.0915
35093.9573,37075.9224
35290.0247,37862.3668
34963.3312,38330.4669999999
34999.2290999999,38483.4116999999
34905.0391999999,39365.5579
35092.9433999999,39725.4657999999
38258.5745,43052.0207999999
38095.1482,43192.0094
38008.4792,43065.5161999999
37839.8427999999,43313.8481
37739.5245999999,43263.9554999999
37847.1961,43505.2589
37827.6394999999,43335.856
37624.0916999999,43348.4899999999
37271.5641,43755.8767999999
36668.5559999999,41876.4668999999
36274.5086,40115.6655
36045.2718,39437.0259999999
35909.6702999999,38891.572
35602.6768,38159.5645999999
34748.8600999999,37686.0487999999
33749.9145999999,37344.9253
33914.7093,36172.3413
33860.6521999999,36543.9104
33815.3951999999,36502.5147
33641.4167999999,36830.8746
33608.6025,37630.3528999999
33722.1915,38221.9118
34045.2344999999,37980.9608999999
34387.6440999999,38780.8637
37383.3422999999,42536.0403999999
37381.2563999999,42526.1638
37302.1402,42829.2854
37207.5155,42579.3033
37260.9731,42662.7693
37465.9758,42669.1284
37418.536,42675.8744999999
37187.6281999999,42429.9918
37016.2534,42199.4375
36579.9821,41483.7413999999
36144.5351,40421.8539
35573.0604,39495.2477
35326.8683,39141.0346999999
34952.1413,38921.4735999999
34752.8367,38067.4882999999
34003.2866999999,38157.4470999999
33965.9821999999,38047.5713
34184.6071,37895.5297999999
34245.4061,37513.2231
34607.9276,37136.6446
34846.0593999999,37573.019
34929.517,37622.9337999999
34933.0648999999,38204.8502999999
35604.0717,38418.9363999999
38548.6629,41788.9636
38520.8643,42004.5605999999
38665.144,41780.1385
38582.2327,41774.7718
38661.7516,41964.5674
38711.6797,42021.1829
38748.9427,41887.2059999999
38607.9159999999,41873.2039999999
38611.7854,41733.8125999999
38452.1486999999,41412.4933999999
37840.8160999999,40863.7707999999
37511.1367,40588.2131
37426.7425,40298.6436
37019.4876,39616.0144
36763.4473999999,39139.8441
36385.366,38692.4000999999
35804.2459999999,38427.8288
35847.3061,38681.3447
35765.156,38307.7629999999
35688.601,38655.1708999999
36063.3960999999,38446.9012999999
36097.3568,38437.8951999999
36575.8989,39002.5354999999
37262.7984999999,39766.7719
39972.3116999999,42436.5163
40542.1834,42634.9187999999
40544.0464999999,42566.9689999999
40632.8306999999,42479.3698999999
40675.3321,42613.8756999999
40823.9245999999,42593.4265
40720.1414,42207.3928
40594.7071,42386.6949
40256.4113999999,41377.0757999999
40379.2624999999,39247.4441999999
40261.3004999999,38090.3660999999
39738.6569999999,37205.0533999999
39777.9797,36287.8069
39688.3684999999,36262.7093
39272.0835999999,35725.0158999999
38565.0878,35647.1638
38768.589,34940.4279
38926.4305,35490.1099
38581.8133,36150.1426999999
38560.8453999999,36877.3177
39070.3439999999,36973.7652999999
39095.8043,37538.8836999999
39486.3588999999,37597.3202999999
40021.8061999999,38209.7225
42977.6379999999,42312.5944999999
43097.4308,42174.8789
42965.5996,42138.3522999999
42932.0293999999,41976.5278
42960.6742,42105.7946
42917.5527999999,42331.1793
42870.4574999999,42237.5726999999
43196.9195,42091.0239999999
43060.0964,40953.0664
40676.8067,39190.0149
39302.228,38182.3574999999
38379.5832999999,37525.5596
38457.8689,36749.6247999999
37845.1771,35973.5777999999
37110.9035,35718.6955999999
36689.4254999999,35378.743
35872.7402,35573.5936999999
35774.2422999999,35312.3448999999
36621.7915999999,36180.8588
37137.1414999999,36085.87
38436.3854999999,36399.5317999999
38393.7846999999,36254.9637
39081.1494,36841.3496
39611.7077999999,37236.2229
43511.7546,40566.0213
43603.838,40428.0821999999
43523.6068,40142.4818999999
43482.3825,40213.6713999999
43421.527,40176.5327
43551.7312,40346.1250999999
43356.8347999999,40119.4913999999
43635.5906,39856.2457999999
43677.7623,39285.4916
41878.2085,38800.0365999999
40072.4902,38592.6374999999
39438.2813,37761.9749
39327.3519999999,37918.1152
38754.4208999999,37134.6183
37870.3217999999,36591.9685
37506.3058,35434.2240999999
36592.33,35492.4478999999
36883.9971999999,35290.0062
36949.2243999999,35093.9573
37381.2920999999,35290.0247
38261.9449,34963.3312
38438.3744999999,34999.2290999999
39173.3948999999,34905.0391999999
39775.4867999999,35092.9433999999
43416.6379,38258.5745
43743.6823,38095.1482
43916.4449,38008.4792
43769.5938,37839.8427999999
43733.9797,37739.5245999999
43764.0227,37847.1961
43663.4432,37827.6394999999
43695.2632,37624.0916999999
44245.0204999999,37271.5641
41808.6508,36668.5559999999
40410.7664,36274.5086
39585.6635,36045.2718
39335.5985,35909.6702999999
38789.4507999999,35602.6768
38279.0556,34748.8600999999
37491.7693999999,33749.9145999999
36507.9637,33914.7093
37088.1598999999,33860.6521999999
37046.4375999999,33815.3951999999
37128.1636,33641.4167999999
37887.5933,33608.6025
38026.796,33722.1915
38767.0532,34045.2344999999
39559.5998,34387.6440999999
43282.8027,37383.3422999999
43233.3867,37381.2563999999
43255.4581,37302.1402
43223.2885,37207.5155
43466.8067999999,37260.9731
43546.9242,37465.9758
43223.5858,37418.536
43421.1318,37187.6281999999
43420.826,37016.2534
41353.767,36579.9821
40148.4020999999,36144.5351
39429.4055999999,35573.0604
38821.3398999999,35326.8683
38541.9444999999,34952.1413
37838.0080999999,34752.8367
37265.0348999999,34003.2866999999
36504.8911,33965.9821999999
36429.7349,34184.6071
37108.1437999999,34245.4061
37210.2611,34607.9276
37124.7551,34846.0593999999
37899.2635,34929.517
37965.4409999999,34933.0648999999
38567.9865999999,35604.0717
42624.9236999999,38548.6629
42788.2303,38520.8643
42923.6557,38665.144
42995.6751999999,38582.2327
42935.7347999999,38661.7516
43011.6073,38711.6797
42986.7019999999,38748.9427
42689.4107,38607.9159999999
42306.7768999999,38611.7854
41526.0285999999,38452.1486999999
40681.6117999999,37840.8160999999
40267.909,37511.1367
40042.5976,37426.7425
39734.0337,37019.4876
39300.7779999999,36763.4473999999
38051.2356999999,36385.366
37235.6096,35804.2459999999
37716.8819,35847.3061
37469.5011999999,35765.156
37122.409,35688.601
37545.5078999999,36063.3960999999
37381.3323,36097.3568
37361.3436999999,36575.8989
38104.6373,37262.7984999999
41516.1324,39972.3116999999
41493.298,40542.1834
41623.3153999999,40544.0464999999
41636.3907,40632.8306999999
41632.8943999999,40675.3321
41889.7347999999,40823.9245999999
41829.167,40720.1414
41712.1045999999,40594.7071
41708.5827999999,40256.4113999999
40912.0751999999,40379.2624999999
40750.2235999999,40261.3004999999
39651.0331,39738.6569999999
39263.1768999999,39777.9797
38790.1059,39688.3684999999
38458.9213,39272.0835999999
38074.2376,38565.0878
37957.8971999999,38768.589
38080.5034999999,38926.4305
37871.9213,38581.8133
37511.0665999999,38560.8453999999
37379.6241999999,39070.3439999999
37561.9561,39095.8043
37803.3229999999,39486.3588999999
38355.7834999999,40021.8061999999
41461.7701,42977.6379999999
41807.4248999999,43097.4308
41802.2825999999,42965.5996
41634.1382,42932.0293999999
41641.9939,42960.6742
41832.7998999999,42917.5527999999
41755.4504,42870.4574999999
41741.4254999999,43196.9195
41605.2969999999,43060.0964
41709.707,40676.8067
41239.1906,39302.228
41101.4175,38379.5832999999
40652.5173999999,38457.8689
40374.0665999999,37845.1771
39830.4625999999,37110.9035
39358.4262999999,36689.4254999999
39232.9783,35872.7402
38929.4994,35774.2422999999
38264.5202999999,36621.7915999999
38776.7621999999,37137.1414999999
39089.0089999999,38436.3854999999
38965.366,38393.7846999999
39589.3096,39081.1494
40167.5297999999,39611.7077999999
43411.0831,43511.7546
43226.6518,43603.838
42071.2488999999,43523.6068
42044.2873,43482.3825
41939.3609999999,43421.527
42140.3447,43551.7312
42266.2225,43356.8347999999
42360.7180999999,43635.5906
44105.677,43677.7623
41313.8612999999,41878.2085
39416.6808,40072.4902
38255.1943,39438.2813
38603.6926,39327.3519999999
37850.0841999999,38754.4208999999
36978.9956999999,37870.3217999999
36769.8747,37506.3058
35893.7969,36592.33
36594.9090999999,36883.9971999999
36834.2123999999,36949.2243999999
37086.3429,37381.2920999999
37603.5723999999,38261.9449
37892.5595,38438.3744999999
38443.029,39173.3948999999
39224.4502999999,39775.4867999999
43391.3139999999,43416.6379
43335.5432,43743.6823
43141.8118,43916.4449
43096.8122999999,43769.5938
43058.5126999999,43733.9797
43252.7827,43764.0227
43242.2459,43663.4432
43150.5564,43695.2632
43361.7473,44245.0204999999
41335.3499999999,41808.6508
39671.4956,40410.7664
38542.8842999999,39585.6635
38336.8758999999,39335.5985
38247.4982,38789.4507999999
37393.1756,38279.0556
36415.2937999999,37491.7693999999
35697.6169,36507.9637
36330.5826,37088.1598999999
36273.4323999999,37046.4375999999
36945.6805,37128.1636
37948.5714999999,37887.5933
38570.3323999999,38026.796
38683.8462999999,38767.0532
39039.2033999999,39559.5998
43131.2424,43282.8027
43237.9605999999,43233.3867
43185.2384999999,43255.4581
43253.4977999999,43223.2885
43144.6126999999,43466.8067999999
43344.1506999999,43546.9242
43204.712,43223.5858
43377.8456,43421.1318
43547.2629999999,43420.826
41352.697,41353.767
40197.4286999999,40148.4020999999
39052.7012,39429.4055999999
38269.745,38821.3398999999
38338.3487,38541.9444999999
37591.3867,37838.0080999999
37349.171,37265.0348999999
36317.392,36504.8911
36343.8557,36429.7349
36909.2523999999,37108.1437999999
36612.5939999999,37210.2611
37736.3444999999,37124.7551
38175.4141,37899.2635
38983.8138,37965.4409999999
39666.4977999999,38567.9865999999
43112.2845999999,42624.9236999999
42982.2385999999,42788.2303
42917.1563,42923.6557
43177.2427,42995.6751999999
43229.8864,42935.7347999999
43261.1253,43011.6073
43360.3358,42986.7019999999
43432.9731,42689.4107
43878.0694,42306.7768999999
41121.088,41526.0285999999
39395.5547999999,40681.6117999999
38774.5729999999,40267.909
38482.6673,40042.5976
38544.2796999999,39734.0337
37627.7615,39300.7779999999
37110.9991,38051.2356999999
36346.2702999999,37235.6096
36332.9651,37716.8819
36365.5276,37469.5011999999
37331.5664,37122.409
38171.0422,37545.5078999999
38223.0408,37381.3323
39055.2482,37361.3436999999
39435.3069,38104.6373
43138.0346999999,41516.1324
43152.4228999999,41493.298
43215.2932,41623.3153999999
43184.7811999999,41636.3907
43146.8899,41632.8943999999
43189.921,41889.7347999999
43056.7834,41829.167
43299.8857999999,41712.1045999999
43298.0414,41708.5827999999
40893.3839999999,40912.0751999999
39496.3193,40750.2235999999
38850.3182999999,39651.0331
38490.5844,39263.1768999999
38209.1532,38790.1059
37543.7785999999,38458.9213
37002.6771999999,38074.2376
36344.8816999999,37957.8971999999
36209.2444,38080.5034999999
36366.3312,37871.9213
36245.5806,37511.0665999999
37338.4285999999,37379.6241999999
37089.086,37561.9561
37650.3283999999,37803.3229999999
38192.3383,38355.7834999999
42471.2100999999,41461.7701
42517.1777999999,41807.4248999999
42688.2712,41802.2825999999
42607.2531999999,41634.1382
42590.857,41641.9939
42808.6249,41832.7998999999
42826.1203,41755.4504
42815.8277,41741.4254999999
42067.9519,41605.2969999999
41834.4617999999,41709.707
41001.2611,41239.1906
39962.3862999999,41101.4175
39804.9767999999,40652.5173999999
39173.2433999999,40374.0665999999
38659.8079999999,39830.4625999999
38512.1549999999,39358.4262999999
37974.8303,39232.9783
37832.4604,38929.4994
38155.1483,38264.5202999999
37648.3066,38776.7621999999
37796.9,39089.0089999999
37913.8300999999,38965.366
37599.9809,39589.3096
38447.6846,40167.5297999999
41580.1411,43411.0831
42156.4240999999,43226.6518
42022.4449,42071.2488999999
41887.7042,42044.2873
41999.4973,41939.3609999999
42217.3136999999,42140.3447
42133.2439999999,42266.2225
41925.5285999999,42360.7180999999
41906.8666,44105.677
41651.3286999999,41313.8612999999
41419.4219999999,39416.6808
41082.2125,38255.1943
40757.6335,38603.6926
40124.8931999999,37850.0841999999
39378.7915999999,36978.9956999999
39015.3246999999,36769.8747
38486.0034999999,35893.7969
38662.0206,36594.9090999999
38360.1705999999,36834.2123999999
38230.6270999999,37086.3429
38946.7681999999,37603.5723999999
39163.6786999999,37892.5595
39541.2163999999,38443.029
39947.5365999999,39224.4502999999
43518.5449999999,43391.3139999999
43541.7494999999,43335.5432
43351.2931,43141.8118
43332.6852,43096.8122999999
43431.5967,43058.5126999999
43493.6684,43252.7827
43430.2623,43242.2459
43298.8266999999,43150.5564
44087.9481,43361.7473
41209.5762,41335.3499999999
39157.0402,39671.4956
38592.5095999999,38542.8842999999
38406.9708,38336.8758999999
38031.8980999999,38247.4982
37480.6232999999,37393.1756
37240.8187,36415.2937999999
36274.5803,35697.6169
36793.2039,36330.5826
37098.9447,36273.4323999999
37572.5769,36945.6805
37993.3514,37948.5714999999
37905.9228,38570.3323999999
38761.4994,38683.8462999999
39442.1894,39039.2033999999
43801.5429,43131.2424
43659.5034,43237.9605999999
43569.2372,43185.2384999999
43582.1008999999,43253.4977999999
43595.2186999999,43144.6126999999
43829.4732999999,43344.1506999999
43588.7768999999,43204.712
43479.9513999999,43377.8456
43700.891,43547.2629999999
41352.2044,41352.697
39601.0186,40197.4286999999
38926.0903,39052.7012
38575.0062,38269.745
38400.1020999999,38338.3487
37953.745,37591.3867
37611.4267,37349.171
36266.6097,36317.392
36327.8183999999,36343.8557
36128.3399999999,36909.2523999999
36824.2431,36612.5939999999
37685.2647999999,37736.3444999999
37652.9435,38175.4141
38611.5302,38983.8138
39080.1693999999,39666.4977999999
43100.5085,43112.2845999999
43130.3165,42982.2385999999
42916.0788,42917.1563
42862.8539999999,43177.2427
43039.2624,43229.8864
43220.1146999999,43261.1253
42861.0022,43360.3358
42807.1361,43432.9731
43676.5763,43878.0694
41420.843,41121.088
40233.8888,39395.5547999999
39609.0933999999,38774.5729999999
39046.1002999999,38482.6673
38611.4227,38544.2796999999
38213.8095,37627.7615
37399.6431,37110.9991
36336.9182,36346.2702999999
36451.6806999999,36332.9651
36834.3556,36365.5276
36591.9098,37331.5664
37812.4873,38171.0422
37495.8329,38223.0408
38386.5054,39055.2482
38641.735,39435.3069
42987.544,43138.0346999999
42920.0095,43152.4228999999
42843.0988,43215.2932
42842.3122999999,43184.7811999999
42963.1794999999,43146.8899
43058.7778,43189.921
42873.9905,43056.7834
42898.5117,43299.8857999999
43441.3916,43298.0414
40631.4389999999,40893.3839999999
39938.3087999999,39496.3193
39134.0098,38850.3182999999
38989.3945,38490.5844
38862.6987,38209.1532
37651.718,37543.7785999999
37533.1875999999,37002.6771999999
36455.2212,36344.8816999999
36531.3606999999,36209.2444
36615.9308999999,36366.3312
36812.6348999999,36245.5806
38076.5803,37338.4285999999
38239.987,37089.086
38615.7672,37650.3283999999
39081.0276999999,38192.3383
43081.3937999999,42471.2100999999
43115.173,42517.1777999999
43075.8508,42688.2712
43043.8648,42607.2531999999
42994.0999,42590.857
43238.9043,42808.6249
43182.6681,42826.1203
43059.8577,42815.8277
42768.3524,42067.9519
40806.7418,41834.4617999999
39661.5400999999,41001.2611
39237.5023,39962.3862999999
38292.786,39804.9767999999
37568.8929999999,39173.2433999999
36872.7457999999,38659.8079999999
36862.8747999999,38512.1549999999
35852.1207999999,37974.8303
35568.8153999999,37832.4604
35871.3047999999,38155.1483
35829.3488999999,37648.3066
37116.6800999999,37796.9
37553.2053,37913.8300999999
37190.6809999999,37599.9809
37917.3346,38447.6846
41480.3141,41580.1411
41832.5253999999,42156.4240999999
41927.3104,42022.4449
41924.8516999999,41887.7042
41965.3056,41999.4973
42129.2702999999,42217.3136999999
42026.779,42133.2439999999
41710.4584,41925.5285999999
41489.8,41906.8666
40813.8851999999,41651.3286999999
40189.8968,41419.4219999999
39098.3282,41082.2125
38979.9216,40757.6335
38446.6644,40124.8931999999
37966.7402999999,39378.7915999999
37338.0711999999,39015.3246999999
37267.0322999999,38486.0034999999
37698.5428,38662.0206
36921.7496,38360.1705999999
36708.5987,38230.6270999999
36859.0774999999,38946.7681999999
36629.6146999999,39163.6786999999
37036.9259,39541.2163999999
37653.7607999999,39947.5365999999
40938.9706999999,43518.5449999999
41417.9406999999,43541.7494999999
41538.7854,43351.2931
41399.4685,43332.6852
41418.5035999999,43431.5967
41591.3842,43493.6684
41481.3185,43430.2623
41464.0798999999,43298.8266999999
41216.0660999999,44087.9481
40948.7243,41209.5762
40792.4581,39157.0402
40621.0687,38592.5095999999
39896.0039,38406.9708
39805.8455,38031.8980999999
38965.7375,37480.6232999999
38627.2045999999,37240.8187
38473.3421999999,36274.5803
38394.2111999999,36793.2039
38039.7422999999,37098.9447
38342.5175999999,37572.5769
38474.2274,37993.3514
38755.6751999999,37905.9228
39542.0037,38761.4994
39766.5293999999,39442.1894
42648.726,43801.5429
43020.8697,43659.5034
42985.4211999999,43569.2372
42903.4945999999,43582.1008999999
42816.9260999999,43595.2186999999
42851.5973,43829.4732999999
42736.0288,43588.7768999999
42629.5703999999,43479.9513999999
43260.9902999999,43700.891
40336.1633999999,41352.2044
39000.2376,39601.0186
37890.0129,38926.0903
37738.8332,38575.0062
37095.807,38400.1020999999
36613.3974,37953.745
36518.7928,37611.4267
35434.561,36266.6097
35668.2065999999,36327.8183999999
36077.3946999999,36128.3399999999
36199.9754,36824.2431
36577.4758,37685.2647999999
37025.5728,37652.9435
37923.3629,38611.5302
38708.5083999999,39080.1693999999
42938.0889,43100.5085
42857.2444,43130.3165
42904.0648,42916.0788
42831.3761,42862.8539999999
42930.8102999999,43039.2624
43109.3527,43220.1146999999
43032.777,42861.0022
43010.2776999999,42807.1361
43462.1857999999,43676.5763
40928.9679,41420.843
39444.1351999999,40233.8888
38657.7857999999,39609.0933999999
38072.5144,39046.1002999999
37574.6860999999,38611.4227
36889.0638,38213.8095
36596.4115999999,37399.6431
35321.3429,36336.9182
35497.0746,36451.6806999999
35900.3741999999,36834.3556
36102.6912999999,36591.9098
36755.1776,37812.4873
37156.8153999999,37495.8329
37991.0875,38386.5054
38690.0371999999,38641.735
42395.8857999999,42987.544
42576.9481,42920.0095
42672.7166999999,42843.0988
42599.7721999999,42842.3122999999
42586.6221999999,42963.1794999999
42746.4980999999,43058.7778
42625.4162,42873.9905
42906.9691,42898.5117
43115.82,43441.3916
40619.2954,40631.4389999999
39612.0201,39938.3087999999
39026.2735,39134.0098
38914.5166,38989.3945
38343.6564999999,38862.6987
37453.6129999999,37651.718
37029.2831999999,37533.1875999999
35699.8951999999,36455.2212
36053.6342999999,36531.3606999999
35934.6872,36615.9308999999
36073.4671999999,36812.6348999999
37005.9545999999,38076.5803
36860.1595,38239.987
37487.5494,38615.7672
