,연도,월,요일,노선명,전염병,승하차총승객수
9351,2019,8,5,7,0,6175901.0
9352,2019,8,5,8,0,1657865.0
9353,2019,8,5,9,0,2480642.0
9370,2019,8,6,1,0,2303238.0
9371,2019,8,6,2,0,13462861.0
9372,2019,8,6,3,0,4852989.0
9373,2019,8,6,4,0,4806286.0
9374,2019,8,6,5,0,5312636.0
9375,2019,8,6,6,0,2928351.0
9376,2019,8,6,7,0,6138463.0
9377,2019,8,6,8,0,1638273.0
9378,2019,8,6,9,0,2461167.0
9395,2019,8,7,1,0,2219124.0
9396,2019,8,7,2,0,12930007.0
9397,2019,8,7,3,0,4686796.0
9398,2019,8,7,4,0,4603498.0
9399,2019,8,7,5,0,5131570.0
9400,2019,8,7,6,0,2805978.0
9401,2019,8,7,7,0,5968765.0
9402,2019,8,7,8,0,1596676.0
9403,2019,8,7,9,0,2382358.0
9420,2019,9,1,1,0,1747026.0
9421,2019,9,1,2,0,9240458.0
9422,2019,9,1,3,0,3542504.0
9423,2019,9,1,4,0,3683029.0
9424,2019,9,1,5,0,3433801.0
9425,2019,9,1,6,0,2230950.0
9426,2019,9,1,7,0,4111464.0
9427,2019,9,1,8,0,1150957.0
9428,2019,9,1,9,0,1656744.0
9445,2019,9,2,1,0,1805433.0
9446,2019,9,2,2,0,9328996.0
9447,2019,9,2,3,0,3619696.0
9448,2019,9,2,4,0,3627384.0
9449,2019,9,2,5,0,3400058.0
9450,2019,9,2,6,0,2112527.0
9451,2019,9,2,7,0,4018321.0
9452,2019,9,2,8,0,1094511.0
9453,2019,9,2,9,0,1592540.0
9470,2019,9,3,1,0,2195255.0
9471,2019,9,3,2,0,12249422.0
9472,2019,9,3,3,0,4618440.0
9473,2019,9,3,4,0,4637120.0
9474,2019,9,3,5,0,4836058.0
9475,2019,9,3,6,0,2844922.0
9476,2019,9,3,7,0,5660050.0
9477,2019,9,3,8,0,1497378.0
9478,2019,9,3,9,0,2239129.0
9495,2019,9,4,1,0,2091196.0
9496,2019,9,4,2,0,11758886.0
9497,2019,9,4,3,0,4405160.0
9498,2019,9,4,4,0,4468064.0
9499,2019,9,4,5,0,4674582.0
9500,2019,9,4,6,0,2759120.0
9501,2019,9,4,7,0,5559216.0
9502,2019,9,4,8,0,1478098.0
9503,2019,9,4,9,0,2169432.0
9520,2019,9,5,1,0,2357475.0
9521,2019,9,5,2,0,13803644.0
9522,2019,9,5,3,0,5119917.0
9523,2019,9,5,4,0,5189533.0
9524,2019,9,5,5,0,5558823.0
9525,2019,9,5,6,0,3248497.0
9526,2019,9,5,7,0,6612384.0
9527,2019,9,5,8,0,1739410.0
9528,2019,9,5,9,0,2549827.0
9545,2019,9,6,1,0,2373697.0
9546,2019,9,6,2,0,13857544.0
9547,2019,9,6,3,0,5093536.0
9548,2019,9,6,4,0,5184637.0
9549,2019,9,6,5,0,5589753.0
9550,2019,9,6,6,0,3250525.0
9551,2019,9,6,7,0,6637655.0
9552,2019,9,6,8,0,1750093.0
9553,2019,9,6,9,0,2559914.0
9570,2019,9,7,1,0,2917499.0
9571,2019,9,7,2,0,16910338.0
9572,2019,9,7,3,0,6243267.0
9573,2019,9,7,4,0,6324520.0
9574,2019,9,7,5,0,6867665.0
9575,2019,9,7,6,0,3953539.0
9576,2019,9,7,7,0,8172145.0
9577,2019,9,7,8,0,2148140.0
9578,2019,9,7,9,0,3119990.0
9595,2019,10,1,1,0,1538262.0
9596,2019,10,1,2,0,8132534.0
9597,2019,10,1,3,0,3101611.0
9598,2019,10,1,4,0,3212838.0
9599,2019,10,1,5,0,2975327.0
9600,2019,10,1,6,0,2099240.0
9601,2019,10,1,7,0,3576355.0
9602,2019,10,1,8,0,994070.0
9603,2019,10,1,9,0,1426726.0
9620,2019,10,2,1,0,2246301.0
9621,2019,10,2,2,0,11965643.0
9622,2019,10,2,3,0,4662240.0
9623,2019,10,2,4,0,4514932.0
9624,2019,10,2,5,0,4449567.0
9625,2019,10,2,6,0,2916115.0
9626,2019,10,2,7,0,5004683.0
9627,2019,10,2,8,0,1354664.0
9628,2019,10,2,9,0,2196045.0
9645,2019,10,3,1,0,2572288.0
9646,2019,10,3,2,0,14633789.0
9647,2019,10,3,3,0,5458570.0
9648,2019,10,3,4,0,5445708.0
9649,2019,10,3,5,0,5805013.0
9650,2019,10,3,6,0,3409049.0
9651,2019,10,3,7,0,6664612.0
9652,2019,10,3,8,0,1790703.0
9653,2019,10,3,9,0,2651734.0
9670,2019,10,4,1,0,3123472.0
9671,2019,10,4,2,0,16225622.0
9672,2019,10,4,3,0,6094594.0
9673,2019,10,4,4,0,6196216.0
9674,2019,10,4,5,0,6653185.0
9675,2019,10,4,6,0,3883457.0
9676,2019,10,4,7,0,7484445.0
9677,2019,10,4,8,0,2017027.0
9678,2019,10,4,9,0,2908279.0
9695,2019,10,5,1,0,3004546.0
9696,2019,10,5,2,0,16300661.0
9697,2019,10,5,3,0,6098935.0
9698,2019,10,5,4,0,6235925.0
9699,2019,10,5,5,0,6664479.0
9700,2019,10,5,6,0,3857821.0
9701,2019,10,5,7,0,7582080.0
9702,2019,10,5,8,0,2052874.0
9703,2019,10,5,9,0,2949168.0
9720,2019,10,6,1,0,2997557.0
9721,2019,10,6,2,0,17672119.0
9722,2019,10,6,3,0,6394287.0
9723,2019,10,6,4,0,6533642.0
9724,2019,10,6,5,0,7065049.0
9725,2019,10,6,6,0,4112512.0
9726,2019,10,6,7,0,8315682.0
9727,2019,10,6,8,0,2209474.0
9728,2019,10,6,9,0,3197781.0
9745,2019,10,7,1,0,2302096.0
9746,2019,10,7,2,0,13439664.0
9747,2019,10,7,3,0,4952863.0
9748,2019,10,7,4,0,5024214.0
9749,2019,10,7,5,0,5462540.0
9750,2019,10,7,6,0,3166568.0
9751,2019,10,7,7,0,6466092.0
9752,2019,10,7,8,0,1713672.0
9753,2019,10,7,9,0,2468158.0
9770,2019,11,1,1,0,1428207.0
9771,2019,11,1,2,0,7779520.0
9772,2019,11,1,3,0,3016963.0
9773,2019,11,1,4,0,3070430.0
9774,2019,11,1,5,0,2760512.0
9775,2019,11,1,6,0,1811356.0
9776,2019,11,1,7,0,3394586.0
9777,2019,11,1,8,0,970893.0
9778,2019,11,1,9,0,1375392.0
9795,2019,11,2,1,0,2847688.0
9796,2019,11,2,2,0,14087153.0
9797,2019,11,2,3,0,5587975.0
9798,2019,11,2,4,0,5501367.0
9799,2019,11,2,5,0,5252372.0
9800,2019,11,2,6,0,3261970.0
9801,2019,11,2,7,0,6032249.0
9802,2019,11,2,8,0,1639998.0
9803,2019,11,2,9,0,2496854.0
9820,2019,11,3,1,0,3131417.0
9821,2019,11,3,2,0,18361609.0
9822,2019,11,3,3,0,6896214.0
9823,2019,11,3,4,0,6782232.0
9824,2019,11,3,5,0,7177683.0
9825,2019,11,3,6,0,4204139.0
9826,2019,11,3,7,0,8375957.0
9827,2019,11,3,8,0,2269507.0
9828,2019,11,3,9,0,3382966.0
9845,2019,11,4,1,0,2381696.0
9846,2019,11,4,2,0,14061326.0
9847,2019,11,4,3,0,5174630.0
9848,2019,11,4,4,0,5238072.0
9849,2019,11,4,5,0,5656068.0
9850,2019,11,4,6,0,3269086.0
9851,2019,11,4,7,0,6600485.0
9852,2019,11,4,8,0,1776525.0
9853,2019,11,4,9,0,2578929.0
9870,2019,11,5,1,0,2351257.0
9871,2019,11,5,2,0,13926488.0
9872,2019,11,5,3,0,5139449.0
9873,2019,11,5,4,0,5229781.0
9874,2019,11,5,5,0,5671564.0
9875,2019,11,5,6,0,3258396.0
9876,2019,11,5,7,0,6626381.0
9877,2019,11,5,8,0,1774325.0
9878,2019,11,5,9,0,2555279.0
9895,2019,11,6,1,0,2370730.0
9896,2019,11,6,2,0,13835942.0
9897,2019,11,6,3,0,5102527.0
9898,2019,11,6,4,0,5199028.0
9899,2019,11,6,5,0,5628621.0
9900,2019,11,6,6,0,3246507.0
9901,2019,11,6,7,0,6623387.0
9902,2019,11,6,8,0,1760985.0
9903,2019,11,6,9,0,2553474.0
9920,2019,11,7,1,0,2314778.0
9921,2019,11,7,2,0,13524659.0
9922,2019,11,7,3,0,4991397.0
9923,2019,11,7,4,0,5059128.0
9924,2019,11,7,5,0,5505672.0
9925,2019,11,7,6,0,3155577.0
9926,2019,11,7,7,0,6526931.0
9927,2019,11,7,8,0,1731697.0
9928,2019,11,7,9,0,2504482.0
9945,2019,12,1,1,0,1832495.0
9946,2019,12,1,2,0,9706719.0
9947,2019,12,1,3,0,3623599.0
9948,2019,12,1,4,0,3837862.0
9949,2019,12,1,5,0,3464798.0
9950,2019,12,1,6,0,2212267.0
9951,2019,12,1,7,0,4160648.0
9952,2019,12,1,8,0,1192492.0
9953,2019,12,1,9,0,1685706.0
9970,2019,12,2,1,0,2344719.0
9971,2019,12,2,2,0,11459921.0
9972,2019,12,2,3,0,4422185.0
9973,2019,12,2,4,0,4436130.0
9974,2019,12,2,5,0,4191372.0
9975,2019,12,2,6,0,2545801.0
9976,2019,12,2,7,0,4753343.0
9977,2019,12,2,8,0,1334868.0
9978,2019,12,2,9,0,1978131.0
9995,2019,12,3,1,0,2585174.0
9996,2019,12,3,2,0,15027706.0
9997,2019,12,3,3,0,5550642.0
9998,2019,12,3,4,0,5493765.0
9999,2019,12,3,5,0,5842288.0
10000,2019,12,3,6,0,3338852.0
10001,2019,12,3,7,0,6698573.0
10002,2019,12,3,8,0,1834604.0
10003,2019,12,3,9,0,2772534.0
10020,2019,12,4,1,0,2425677.0
10021,2019,12,4,2,0,14337870.0
10022,2019,12,4,3,0,5231253.0
10023,2019,12,4,4,0,5277540.0
10024,2019,12,4,5,0,5709846.0
10025,2019,12,4,6,0,3234736.0
10026,2019,12,4,7,0,6564117.0
10027,2019,12,4,8,0,1795272.0
10028,2019,12,4,9,0,2639324.0
10045,2019,12,5,1,0,2282605.0
10046,2019,12,5,2,0,12867427.0
10047,2019,12,5,3,0,4624550.0
10048,2019,12,5,4,0,4929006.0
10049,2019,12,5,5,0,5151964.0
10050,2019,12,5,6,0,2945318.0
10051,2019,12,5,7,0,5835772.0
10052,2019,12,5,8,0,1628183.0
10053,2019,12,5,9,0,2311339.0
10070,2019,12,6,1,0,3021660.0
10071,2019,12,6,2,0,17449214.0
10072,2019,12,6,3,0,6320482.0
10073,2019,12,6,4,0,6478147.0
10074,2019,12,6,5,0,7018326.0
10075,2019,12,6,6,0,3978079.0
10076,2019,12,6,7,0,8000071.0
10077,2019,12,6,8,0,2194326.0
10078,2019,12,6,9,0,3199587.0
10095,2019,12,7,1,0,2957552.0
10096,2019,12,7,2,0,17196444.0
10097,2019,12,7,3,0,6311410.0
10098,2019,12,7,4,0,6361816.0
10099,2019,12,7,5,0,6940161.0
10100,2019,12,7,6,0,3854229.0
10101,2019,12,7,7,0,8008874.0
10102,2019,12,7,8,0,2168016.0
10103,2019,12,7,9,0,3205651.0
10120,2020,1,1,1,0,1330277.0
10121,2020,1,1,2,0,6787563.0
10122,2020,1,1,3,0,2567240.0
10123,2020,1,1,4,0,2744279.0
10124,2020,1,1,5,0,2493514.0
10125,2020,1,1,6,0,1590356.0
10126,2020,1,1,7,0,2989072.0
10127,2020,1,1,8,0,868547.0
10128,2020,1,1,9,0,1205240.0
10145,2020,1,2,1,0,1841000.0
10146,2020,1,2,2,0,8722581.0
10147,2020,1,2,3,0,3382729.0
10148,2020,1,2,4,0,3448304.0
10149,2020,1,2,5,0,3268382.0
10150,2020,1,2,6,0,2012773.0
10151,2020,1,2,7,0,3784197.0
10152,2020,1,2,8,0,1056442.0
10153,2020,1,2,9,0,1521748.0
10170,2020,1,3,1,0,2688605.0
10171,2020,1,3,2,0,15134607.0
10172,2020,1,3,3,0,5601836.0
10173,2020,1,3,4,0,5452198.0
10174,2020,1,3,5,0,5967446.0
10175,2020,1,3,6,0,3364070.0
10176,2020,1,3,7,0,6884379.0
10177,2020,1,3,8,0,1899663.0
10178,2020,1,3,9,0,2829846.0
10195,2020,1,4,1,0,2853236.0
10196,2020,1,4,2,0,16531148.0
10197,2020,1,4,3,0,6047052.0
10198,2020,1,4,4,0,5893866.0
10199,2020,1,4,5,0,6642354.0
10200,2020,1,4,6,0,3644467.0
10201,2020,1,4,7,0,7629475.0
10202,2020,1,4,8,0,2089686.0
10203,2020,1,4,9,0,3079188.0
10220,2020,1,5,1,0,2574559.0
10221,2020,1,5,2,0,14816903.0
10222,2020,1,5,3,0,5353701.0
10223,2020,1,5,4,0,5339552.0
10224,2020,1,5,5,0,5953895.0
10225,2020,1,5,6,0,3282002.0
10226,2020,1,5,7,0,6787779.0
10227,2020,1,5,8,0,1893065.0
10228,2020,1,5,9,0,2747059.0
10245,2020,1,6,1,0,2223470.0
10246,2020,1,6,2,0,13064966.0
10247,2020,1,6,3,0,4749862.0
10248,2020,1,6,4,0,4637920.0
10249,2020,1,6,5,0,5289937.0
10250,2020,1,6,6,0,2883060.0
10251,2020,1,6,7,0,6095193.0
10252,2020,1,6,8,0,1658517.0
10253,2020,1,6,9,0,2437413.0
10270,2020,1,7,1,0,2024959.0
10271,2020,1,7,2,0,11494875.0
10272,2020,1,7,3,0,4232652.0
10273,2020,1,7,4,0,4158073.0
10274,2020,1,7,5,0,4606730.0
10275,2020,1,7,6,0,2528158.0
10276,2020,1,7,7,0,5332170.0
10277,2020,1,7,8,0,1468707.0
10278,2020,1,7,9,0,2146213.0
10295,2020,2,1,1,1,882701.0
10296,2020,2,1,2,1,5344314.0
10297,2020,2,1,3,1,1978676.0
10298,2020,2,1,4,1,2092470.0
10299,2020,2,1,5,1,2046838.0
10300,2020,2,1,6,1,1325088.0
10301,2020,2,1,7,1,2393589.0
10302,2020,2,1,8,1,702130.0
10303,2020,2,1,9,1,959961.0
10320,2020,2,2,1,1,1543785.0
10321,2020,2,2,2,1,8978223.0
10322,2020,2,2,3,1,3320512.0
10323,2020,2,2,4,1,3375758.0
10324,2020,2,2,5,1,3436116.0
10325,2020,2,2,6,1,2165891.0
10326,2020,2,2,7,1,4093475.0
10327,2020,2,2,8,1,1128617.0
10328,2020,2,2,9,1,1558346.0
10345,2020,2,3,1,1,1846798.0
10346,2020,2,3,2,1,11501125.0
10347,2020,2,3,3,1,4099907.0
10348,2020,2,3,4,1,4033031.0
10349,2020,2,3,5,1,4679275.0
10350,2020,2,3,6,1,2604253.0
10351,2020,2,3,7,1,5393820.0
10352,2020,2,3,8,1,1459871.0
10353,2020,2,3,9,1,2142070.0
10370,2020,2,4,1,1,1825133.0
10371,2020,2,4,2,1,11361262.0
10372,2020,2,4,3,1,4015638.0
10373,2020,2,4,4,1,3966190.0
10374,2020,2,4,5,1,4667212.0
10375,2020,2,4,6,1,2554996.0
10376,2020,2,4,7,1,5341980.0
10377,2020,2,4,8,1,1434107.0
10378,2020,2,4,9,1,2101141.0
10395,2020,2,5,1,1,1810110.0
10396,2020,2,5,2,1,11398459.0
10397,2020,2,5,3,1,4017904.0
10398,2020,2,5,4,1,3972831.0
10399,2020,2,5,5,1,4697874.0
10400,2020,2,5,6,1,2550608.0
10401,2020,2,5,7,1,5366681.0
10402,2020,2,5,8,1,1453883.0
10403,2020,2,5,9,1,2112660.0
10420,2020,2,6,1,1,1838707.0
10421,2020,2,6,2,1,11508872.0
10422,2020,2,6,3,1,4069999.0
10423,2020,2,6,4,1,4015862.0
10424,2020,2,6,5,1,4750420.0
10425,2020,2,6,6,1,2577505.0
10426,2020,2,6,7,1,5434427.0
10427,2020,2,6,8,1,1463634.0
10428,2020,2,6,9,1,2127859.0
10445,2020,2,7,1,1,1855884.0
10446,2020,2,7,2,1,11500558.0
10447,2020,2,7,3,1,4081539.0
10448,2020,2,7,4,1,4019300.0
10449,2020,2,7,5,1,4765530.0
10450,2020,2,7,6,1,2564598.0
10451,2020,2,7,7,1,5465324.0
10452,2020,2,7,8,1,1485032.0
10453,2020,2,7,9,1,2147591.0
10470,2020,3,1,1,1,682193.0
10471,2020,3,1,2,1,4175450.0
10472,2020,3,1,3,1,1509022.0
10473,2020,3,1,4,1,1604764.0
10474,2020,3,1,5,1,1737570.0
10475,2020,3,1,6,1,1174566.0
10476,2020,3,1,7,1,2123757.0
10477,2020,3,1,8,1,590085.0
10478,2020,3,1,9,1,767132.0
10495,2020,3,2,1,1,832324.0
10496,2020,3,2,2,1,5208708.0
10497,2020,3,2,3,1,1866267.0
10498,2020,3,2,4,1,1939137.0
10499,2020,3,2,5,1,2088390.0
10500,2020,3,2,6,1,1358084.0
10501,2020,3,2,7,1,2571893.0
10502,2020,3,2,8,1,706291.0
10503,2020,3,2,9,1,925299.0
10520,2020,3,3,1,1,1424938.0
10521,2020,3,3,2,1,9137423.0
10522,2020,3,3,3,1,3214718.0
10523,2020,3,3,4,1,3193824.0
10524,2020,3,3,5,1,3814593.0
10525,2020,3,3,6,1,2131443.0
10526,2020,3,3,7,1,4502661.0
10527,2020,3,3,8,1,1204689.0
10528,2020,3,3,9,1,1704460.0
10545,2020,3,4,1,1,1353677.0
10546,2020,3,4,2,1,8695624.0
10547,2020,3,4,3,1,3027877.0
10548,2020,3,4,4,1,3057237.0
10549,2020,3,4,5,1,3693307.0
10550,2020,3,4,6,1,2017953.0
10551,2020,3,4,7,1,4343624.0
10552,2020,3,4,8,1,1162737.0
10553,2020,3,4,9,1,1615609.0
10570,2020,3,5,1,1,1388748.0
10571,2020,3,5,2,1,8857507.0
10572,2020,3,5,3,1,3086914.0
10573,2020,3,5,4,1,3134194.0
10574,2020,3,5,5,1,3792779.0
10575,2020,3,5,6,1,2073730.0
10576,2020,3,5,7,1,4440489.0
10577,2020,3,5,8,1,1184413.0
10578,2020,3,5,9,1,1643089.0
10595,2020,3,6,1,1,1711582.0
10596,2020,3,6,2,1,10954143.0
10597,2020,3,6,3,1,3832666.0
10598,2020,3,6,4,1,3868973.0
10599,2020,3,6,5,1,4723280.0
10600,2020,3,6,6,1,2550292.0
10601,2020,3,6,7,1,5529451.0
10602,2020,3,6,8,1,1461849.0
10603,2020,3,6,9,1,2045410.0
10620,2020,3,7,1,1,1751230.0
10621,2020,3,7,2,1,10991459.0
10622,2020,3,7,3,1,3857856.0
10623,2020,3,7,4,1,3880719.0
10624,2020,3,7,5,1,4744161.0
10625,2020,3,7,6,1,2553000.0
10626,2020,3,7,7,1,5560285.0
10627,2020,3,7,8,1,1468903.0
10628,2020,3,7,9,1,2062342.0
10645,2020,4,1,1,1,681118.0
10646,2020,4,1,2,1,3877146.0
10647,2020,4,1,3,1,1461152.0
10648,2020,4,1,4,1,1481344.0
10649,2020,4,1,5,1,1596230.0
10650,2020,4,1,6,1,1054371.0
10651,2020,4,1,7,1,1980861.0
10652,2020,4,1,8,1,556068.0
10653,2020,4,1,9,1,715989.0
10670,2020,4,2,1,1,1010624.0
10671,2020,4,2,2,1,5959314.0
10672,2020,4,2,3,1,2218608.0
10673,2020,4,2,4,1,2223425.0
10674,2020,4,2,5,1,2401999.0
10675,2020,4,2,6,1,1515754.0
10676,2020,4,2,7,1,2948833.0
10677,2020,4,2,8,1,801014.0
10678,2020,4,2,9,1,1066415.0
10695,2020,4,3,1,1,1577004.0
10696,2020,4,3,2,1,9898197.0
10697,2020,4,3,3,1,3540445.0
10698,2020,4,3,4,1,3424983.0
10699,2020,4,3,5,1,4140423.0
10700,2020,4,3,6,1,2251331.0
10701,2020,4,3,7,1,4862214.0
10702,2020,4,3,8,1,1305268.0
10703,2020,4,3,9,1,1854553.0
10720,2020,4,4,1,1,1817428.0
10721,2020,4,4,2,1,10942103.0
10722,2020,4,4,3,1,3930698.0
10723,2020,4,4,4,1,3909959.0
10724,2020,4,4,5,1,4694049.0
10725,2020,4,4,6,1,2565946.0
10726,2020,4,4,7,1,5476197.0
10727,2020,4,4,8,1,1464010.0
10728,2020,4,4,9,1,2052778.0
10745,2020,4,5,1,1,1800940.0
10746,2020,4,5,2,1,11034726.0
10747,2020,4,5,3,1,3945236.0
10748,2020,4,5,4,1,3933909.0
10749,2020,4,5,5,1,4727721.0
10750,2020,4,5,6,1,2576518.0
10751,2020,4,5,7,1,5517726.0
10752,2020,4,5,8,1,1478717.0
10753,2020,4,5,9,1,2079059.0
10770,2020,4,6,1,1,1579416.0
10771,2020,4,6,2,1,9894636.0
10772,2020,4,6,3,1,3525440.0
10773,2020,4,6,4,1,3473553.0
10774,2020,4,6,5,1,4247464.0
10775,2020,4,6,6,1,2259290.0
10776,2020,4,6,7,1,4940116.0
10777,2020,4,6,8,1,1312336.0
10778,2020,4,6,9,1,1861313.0
10795,2020,4,7,1,1,1585514.0
10796,2020,4,7,2,1,9631439.0
10797,2020,4,7,3,1,3444147.0
10798,2020,4,7,4,1,3377338.0
10799,2020,4,7,5,1,4157269.0
10800,2020,4,7,6,1,2199211.0
10801,2020,4,7,7,1,4847767.0
10802,2020,4,7,8,1,1282439.0
10803,2020,4,7,9,1,1824061.0
10820,2020,5,1,1,1,1027721.0
10821,2020,5,1,2,1,5603507.0
10822,2020,5,1,3,1,2214196.0
10823,2020,5,1,4,1,2197153.0
10824,2020,5,1,5,1,2324347.0
10825,2020,5,1,6,1,1444995.0
10826,2020,5,1,7,1,2901273.0
10827,2020,5,1,8,1,806459.0
10828,2020,5,1,9,1,1084100.0
10845,2020,5,2,1,1,1419374.0
10846,2020,5,2,2,1,8042896.0
10847,2020,5,2,3,1,3193744.0
10848,2020,5,2,4,1,3093945.0
10849,2020,5,2,5,1,3291158.0
10850,2020,5,2,6,1,1920479.0
10851,2020,5,2,7,1,4025989.0
10852,2020,5,2,8,1,1101424.0
10853,2020,5,2,9,1,1489241.0
10870,2020,5,3,1,1,2109841.0
10871,2020,5,3,2,1,12396328.0
10872,2020,5,3,3,1,4676767.0
10873,2020,5,3,4,1,4480718.0
10874,2020,5,3,5,1,5320504.0
10875,2020,5,3,6,1,2863321.0
10876,2020,5,3,7,1,6148776.0
10877,2020,5,3,8,1,1663822.0
10878,2020,5,3,9,1,2389387.0
10895,2020,5,4,1,1,1779516.0
10896,2020,5,4,2,1,10642204.0
10897,2020,5,4,3,1,3904733.0
10898,2020,5,4,4,1,3791095.0
10899,2020,5,4,5,1,4643676.0
10900,2020,5,4,6,1,2417806.0
10901,2020,5,4,7,1,5315644.0
10902,2020,5,4,8,1,1425556.0
10903,2020,5,4,9,1,2043103.0
10920,2020,5,5,1,1,1783832.0
10921,2020,5,5,2,1,10698329.0
10922,2020,5,5,3,1,3904962.0
10923,2020,5,5,4,1,3812263.0
10924,2020,5,5,5,1,4677949.0
10925,2020,5,5,6,1,2435704.0
10926,2020,5,5,7,1,5363875.0
10927,2020,5,5,8,1,1429996.0
10928,2020,5,5,9,1,2051203.0
10945,2020,5,6,1,1,1518719.0
10946,2020,5,6,2,1,9056206.0
10947,2020,5,6,3,1,3318834.0
10948,2020,5,6,4,1,3276981.0
10949,2020,5,6,5,1,3940012.0
10950,2020,5,6,6,1,2103800.0
10951,2020,5,6,7,1,4551122.0
10952,2020,5,6,8,1,1225307.0
10953,2020,5,6,9,1,1726677.0
10970,2020,5,7,1,1,1690594.0
10971,2020,5,7,2,1,9977035.0
10972,2020,5,7,3,1,3660217.0
10973,2020,5,7,4,1,3587229.0
10974,2020,5,7,5,1,4372384.0
10975,2020,5,7,6,1,2299249.0
10976,2020,5,7,7,1,5035805.0
10977,2020,5,7,8,1,1346010.0
10978,2020,5,7,9,1,1916573.0
10995,2020,6,1,1,1,819713.0
10996,2020,6,1,2,1,4656575.0
10997,2020,6,1,3,1,1838584.0
10998,2020,6,1,4,1,1795508.0
10999,2020,6,1,5,1,1933734.0
11000,2020,6,1,6,1,1187666.0
11001,2020,6,1,7,1,2365957.0
11002,2020,6,1,8,1,662460.0
11003,2020,6,1,9,1,912286.0
11020,2020,6,2,1,1,1175130.0
11021,2020,6,2,2,1,6799531.0
11022,2020,6,2,3,1,2663324.0
11023,2020,6,2,4,1,2582207.0
11024,2020,6,2,5,1,2741091.0
11025,2020,6,2,6,1,1625637.0
11026,2020,6,2,7,1,3335257.0
11027,2020,6,2,8,1,915779.0
11028,2020,6,2,9,1,1279658.0
11045,2020,6,3,1,1,1828763.0
11046,2020,6,3,2,1,10989658.0
11047,2020,6,3,3,1,4146001.0
11048,2020,6,3,4,1,3913928.0
11049,2020,6,3,5,1,4702235.0
11050,2020,6,3,6,1,2510793.0
11051,2020,6,3,7,1,5403133.0
11052,2020,6,3,8,1,1464775.0
11053,2020,6,3,9,1,2149997.0
11070,2020,6,4,1,1,1748929.0
11071,2020,6,4,2,1,10609338.0
11072,2020,6,4,3,1,3909264.0
11073,2020,6,4,4,1,3749374.0
11074,2020,6,4,5,1,4599826.0
11075,2020,6,4,6,1,2437397.0
11076,2020,6,4,7,1,5262824.0
11077,2020,6,4,8,1,1422946.0
11078,2020,6,4,9,1,2045137.0
11095,2020,6,5,1,1,1722093.0
11096,2020,6,5,2,1,10559116.0
11097,2020,6,5,3,1,3874538.0
11098,2020,6,5,4,1,3746914.0
11099,2020,6,5,5,1,4607897.0
11100,2020,6,5,6,1,2436587.0
11101,2020,6,5,7,1,5257025.0
11102,2020,6,5,8,1,1426615.0
11103,2020,6,5,9,1,2043451.0
11120,2020,6,6,1,1,2135752.0
11121,2020,6,6,2,1,13112927.0
11122,2020,6,6,3,1,4824403.0
11123,2020,6,6,4,1,4663490.0
11124,2020,6,6,5,1,5721741.0
11125,2020,6,6,6,1,3020359.0
11126,2020,6,6,7,1,6564664.0
11127,2020,6,6,8,1,1765298.0
11128,2020,6,6,9,1,2534045.0
11145,2020,6,7,1,1,2149576.0
11146,2020,6,7,2,1,12972756.0
11147,2020,6,7,3,1,4804717.0
11148,2020,6,7,4,1,4633938.0
11149,2020,6,7,5,1,5688816.0
11150,2020,6,7,6,1,3002200.0
11151,2020,6,7,7,1,6560737.0
11152,2020,6,7,8,1,1758713.0
11153,2020,6,7,9,1,2521874.0
11170,2020,7,1,1,1,845423.0
11171,2020,7,1,2,1,4783769.0
11172,2020,7,1,3,1,1852708.0
11173,2020,7,1,4,1,1802976.0
11174,2020,7,1,5,1,1913782.0
11175,2020,7,1,6,1,1204639.0
11176,2020,7,1,7,1,2326821.0
11177,2020,7,1,8,1,651673.0
11178,2020,7,1,9,1,916966.0
11195,2020,7,2,1,1,1269258.0
11196,2020,7,2,2,1,7311976.0
11197,2020,7,2,3,1,2854593.0
11198,2020,7,2,4,1,2714389.0
11199,2020,7,2,5,1,2893516.0
11200,2020,7,2,6,1,1731718.0
11201,2020,7,2,7,1,3500655.0
11202,2020,7,2,8,1,960297.0
11203,2020,7,2,9,1,1365826.0
11220,2020,7,3,1,1,2333658.0
11221,2020,7,3,2,1,14221102.0
11222,2020,7,3,3,1,5281019.0
11223,2020,7,3,4,1,4948756.0
11224,2020,7,3,5,1,5941930.0
11225,2020,7,3,6,1,3191534.0
11226,2020,7,3,7,1,6819659.0
11227,2020,7,3,8,1,1842536.0
11228,2020,7,3,9,1,2760534.0
11245,2020,7,4,1,1,2248396.0
11246,2020,7,4,2,1,13785203.0
11247,2020,7,4,3,1,5057393.0
11248,2020,7,4,4,1,4816075.0
11249,2020,7,4,5,1,5881903.0
11250,2020,7,4,6,1,3119553.0
11251,2020,7,4,7,1,6697364.0
11252,2020,7,4,8,1,1809934.0
11253,2020,7,4,9,1,2668259.0
11270,2020,7,5,1,1,2229318.0
11271,2020,7,5,2,1,13764503.0
11272,2020,7,5,3,1,5037686.0
11273,2020,7,5,4,1,4827578.0
11274,2020,7,5,5,1,5906743.0
11275,2020,7,5,6,1,3133847.0
11276,2020,7,5,7,1,6742579.0
11277,2020,7,5,8,1,1813846.0
11278,2020,7,5,9,1,2661444.0
11295,2020,7,6,1,1,1819381.0
11296,2020,7,6,2,1,11035837.0
11297,2020,7,6,3,1,4041943.0
11298,2020,7,6,4,1,3868402.0
